type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,CHOL,sup,1,0,gel,254.986,64.471,12.096,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,170.052,417.857,17.036,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,463.658,465.773,19.074,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,19.128,296.197,15.693,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,494.449,22.175,20.751,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,355.898,246.643,17.583,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,205.339,72.945,12.883,0.707107,0.328482,0.626179,-0.0
lipid_HEAD,CHOL,sup,0,0,gel,31.555,476.551,20.768,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,480.317,214.551,17.119,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,19.616,498.277,18.976,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,431.038,7.16,17.115,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,12.279,48.674,20.463,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,468.416,213.764,16.473,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,473.959,202.105,15.917,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,328.081,481.103,17.634,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,198.54,459.733,15.421,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,12.172,249.915,14.953,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,157.792,49.114,13.261,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,38.916,290.403,15.795,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,89.629,53.671,17.407,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,404.637,267.92,19.191,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,99.746,256.573,16.657,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,0.918,58.469,20.403,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,439.538,379.651,19.298,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,468.916,442.288,18.81,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,381.353,137.097,21.358,0.707107,-0.186339,0.682113,0.0
lipid_HEAD,CHOL,sup,1,0,gel,135.778,423.639,16.472,0.707107,0.348214,0.615424,-0.0
lipid_HEAD,CHOL,sup,0,0,gel,342.735,476.731,18.769,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,330.279,331.442,20.745,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,364.13,319.323,19.953,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,20.654,254.698,14.664,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,420.045,299.142,18.917,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,211.444,131.339,16.483,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,489.2,154.322,15.524,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,143.744,79.528,15.474,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,21.022,375.436,21.087,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,429.571,76.539,20.616,0.707107,-0.259347,0.657829,0.0
lipid_HEAD,CHOL,sup,0,0,gel,222.991,302.295,19.013,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,7.936,4.613,20.432,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,337.165,423.262,20.975,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,234.427,299.549,18.25,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,153.784,273.729,21.003,0.707107,-0.686691,0.168686,0.0
lipid_HEAD,CHOL,sup,1,0,gel,76.722,494.449,17.896,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,236.487,275.103,17.593,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,312.992,305.294,21.211,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,109.74,452.92,17.698,0.707107,0.379134,0.596873,-0.0
lipid_HEAD,CHOL,sup,1,0,gel,195.772,94.982,15.321,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,233.876,329.948,18.469,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,186.54,99.747,15.189,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,398.131,16.935,18.452,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,6.377,238.412,14.554,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,182.416,202.033,19.276,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,107.718,206.837,17.125,0.707107,-0.467848,0.530206,0.0
lipid_HEAD,CHOL,sup,0,0,gel,6.461,370.307,19.621,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,297.212,337.076,19.789,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,468.917,262.826,15.793,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,234.169,17.531,12.659,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,131.883,173.089,17.912,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,21.354,27.956,21.384,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,359.722,85.863,20.012,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,170.766,190.211,18.581,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,400.282,161.579,20.397,0.707107,0.706273,0.034327,-0.0
lipid_HEAD,CHOL,sup,0,0,gel,479.979,256.987,15.386,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,378.295,84.742,19.77,0.0,1.0,0.0,0.0
